HEADER_TIME_STAMP,VALUE,HZ,DEVICE,SR,GRANGE,NAME,TYPE
2018-06-14 14:48:10.000,31.375280927,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:48:15.000,31.501996165,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:48:20.000,31.537037615,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:48:25.000,31.464140694,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:48:30.000,31.439117656,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:48:35.000,31.549121464,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:48:40.000,31.296160438,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:48:45.000,31.423277414,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:48:50.000,31.563851804,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:48:55.000,31.487890700,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:00.000,31.688940777,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:05.000,31.443833466,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:10.000,31.856126064,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:15.000,31.574473733,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:20.000,31.711473175,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:25.000,31.825475157,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:30.000,31.895946201,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:35.000,31.751872563,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:40.000,31.624300825,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:45.000,31.975287282,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:50.000,31.812844905,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:49:55.000,31.757491239,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:50:00.000,31.896865708,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:50:05.000,31.845607177,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:50:10.000,32.219852083,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:50:15.000,32.073750134,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:50:20.000,32.008647729,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:50:25.000,32.230112977,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:55:30.000,38.910727097,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:55:35.000,38.845778460,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:55:40.000,39.049727031,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:55:45.000,39.065795720,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:55:50.000,38.995112042,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:55:55.000,39.276467027,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:00.000,39.336820571,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:05.000,39.183493714,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:10.000,39.409616426,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:15.000,39.449466499,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:20.000,39.231883389,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:25.000,39.474649930,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:30.000,39.469871712,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:35.000,39.309553370,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:40.000,39.584069939,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:45.000,39.415525348,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:50.000,39.604654242,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:56:55.000,39.628138256,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:00.000,39.427218847,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:05.000,39.665331526,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:10.000,39.692693218,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:15.000,39.486195027,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:20.000,39.743625887,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:25.000,39.792107807,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:30.000,39.570240234,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:35.000,39.834867056,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:40.000,39.807559294,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:45.000,39.631200780,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:50.000,39.830425486,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:57:55.000,39.856452110,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims
2018-06-14 14:25:30.000,2.098163669,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:25:35.000,2.089097325,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:25:40.000,2.093641233,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:25:45.000,2.099182816,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:25:50.000,2.096165326,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:25:55.000,2.098632185,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:00.000,2.101777949,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:05.000,2.102784600,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:10.000,2.100943185,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:15.000,2.099147751,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:20.000,2.090481672,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:25.000,2.100701966,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:30.000,2.095805334,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:35.000,2.093613585,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:40.000,2.095568635,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:45.000,2.093261392,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:50.000,2.095790605,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:26:55.000,2.096340995,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:00.000,2.100794037,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:05.000,2.098614836,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:10.000,2.094197077,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:15.000,2.104424026,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:20.000,2.092504185,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:25.000,2.108585661,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:30.000,2.091914020,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:35.000,2.096375413,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:40.000,2.100855657,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:45.000,2.101455378,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:50.000,2.103549142,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:27:55.000,2.089749393,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:33:30.000,7.894709807,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:33:35.000,7.925882053,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:33:40.000,7.915506992,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:33:45.000,7.901325564,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:33:50.000,7.919368515,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:33:55.000,7.914629866,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:00.000,7.912439118,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:05.000,7.937036771,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:10.000,7.918149216,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:15.000,7.938446888,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:20.000,7.932173198,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:25.000,7.904958843,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:30.000,7.911242746,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:35.000,7.917347282,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:40.000,7.914512183,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:45.000,7.914155926,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:50.000,7.923630468,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:34:55.000,7.912615846,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:00.000,7.912022225,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:05.000,7.929288656,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:10.000,7.932762545,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:15.000,7.918500654,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:20.000,7.927577707,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:25.000,7.909969469,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:30.000,7.917267074,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:35.000,7.925818129,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:40.000,7.903369899,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:45.000,7.917686726,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:50.000,7.901745553,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:35:55.000,7.928458690,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:44:30.000,7.311947222,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:44:35.000,7.242067676,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:44:40.000,7.296803180,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:44:45.000,7.303250627,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:44:50.000,7.248840304,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:44:55.000,7.303312873,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:00.000,7.316479438,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:05.000,7.227103624,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:10.000,7.295646227,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:15.000,7.307183579,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:20.000,7.236432674,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:25.000,7.284666552,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:30.000,7.299146776,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:35.000,7.249871807,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:40.000,7.302557360,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:45.000,7.290203265,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:50.000,7.311856157,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:45:55.000,7.302284574,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:00.000,7.242285842,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:05.000,7.301213924,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:10.000,7.304916729,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:15.000,7.252578953,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:20.000,7.324962063,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:25.000,7.327990573,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:30.000,7.271001342,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:35.000,7.318926445,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:40.000,7.298028910,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:45.000,7.236116944,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:50.000,7.327966473,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:46:55.000,7.313102499,3,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:00.000,3.882968700,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:05.000,3.909620810,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:10.000,3.852486730,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:15.000,3.922444272,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:20.000,3.898737965,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:25.000,3.866330816,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:30.000,3.918019864,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:35.000,3.917994287,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:40.000,3.893364914,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:45.000,3.905495531,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:50.000,3.933856436,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:48:55.000,3.883395460,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:00.000,3.922404768,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:05.000,3.896039509,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:10.000,3.941672931,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:15.000,3.925881203,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:20.000,3.892121891,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:25.000,3.977790871,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:30.000,3.950416515,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:35.000,3.930981435,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:40.000,3.965370219,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:45.000,4.005242630,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:50.000,3.902367824,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:49:55.000,3.939639849,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:50:00.000,3.955420326,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:50:05.000,3.990485212,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:50:10.000,3.997110841,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:50:15.000,3.980703615,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:50:20.000,3.970446375,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:50:25.000,3.992405812,4,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:55:30.000,2.628265379,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:55:35.000,2.665658694,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:55:40.000,2.640609884,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:55:45.000,2.680277090,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:55:50.000,2.652208755,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:55:55.000,2.699787163,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:00.000,2.696120609,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:05.000,2.702295754,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:10.000,2.720607532,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:15.000,2.753784489,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:20.000,2.693466255,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:25.000,2.716971313,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:30.000,2.685373063,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:35.000,2.691315838,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:40.000,2.819029194,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:45.000,2.784496192,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:50.000,2.815267465,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:56:55.000,2.796279940,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:00.000,2.773790446,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:05.000,2.782737801,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:10.000,2.739306578,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:15.000,2.743531727,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:20.000,2.745857395,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:25.000,2.754796542,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:30.000,2.736740176,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:35.000,2.736625498,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:40.000,2.723116300,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:45.000,2.714120802,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:50.000,2.743886623,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:57:55.000,2.743913276,5,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband
2018-06-14 14:25:30.000,2.098163896,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:25:35.000,2.089097484,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:25:40.000,2.093640821,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:25:45.000,2.099182632,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:25:50.000,2.096165258,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:25:55.000,2.098631550,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:00.000,2.101777898,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:05.000,2.102784428,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:10.000,2.100944326,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:15.000,2.099147591,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:20.000,2.090482242,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:25.000,2.100701628,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:30.000,2.095806078,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:35.000,2.093611117,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:40.000,2.095570031,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:45.000,2.093261311,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:50.000,2.095789782,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:26:55.000,2.096341758,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:00.000,2.100793581,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:05.000,2.098615518,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:10.000,2.094196833,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:15.000,2.104423613,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:20.000,2.092504569,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:25.000,2.108585685,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:30.000,2.091913688,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:35.000,2.096375804,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:40.000,2.100855415,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:45.000,2.101455411,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:50.000,2.103549279,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:27:55.000,2.089750213,1,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:33:30.000,7.894709653,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:33:35.000,7.925882778,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:33:40.000,7.915506565,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:33:45.000,7.901325514,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:33:50.000,7.919368260,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:33:55.000,7.914630234,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:34:00.000,7.912438914,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:34:05.000,7.937037135,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:34:10.000,7.918148972,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:34:15.000,7.938447976,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:34:20.000,7.932171450,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
2018-06-14 14:34:25.000,7.904958286,2,GT9X,100,16,"GT9X: 100Hz, 16g",mims_narrowband_noextrap
