HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:37.335,0.328,0.250,1.141,1
2018-06-14 14:25:37.385,0.297,0.297,1.125,1
2018-06-14 14:25:37.435,0.094,0.391,1.125,1
2018-06-14 14:25:37.485,-0.016,0.375,1.109,1
2018-06-14 14:25:37.535,-0.062,0.328,1.078,1
2018-06-14 14:25:37.585,-0.156,0.312,1.141,1
2018-06-14 14:25:37.635,-0.219,0.250,1.172,1
2018-06-14 14:25:37.685,-0.250,0.172,1.125,1
2018-06-14 14:25:37.735,-0.250,0.094,1.109,1
2018-06-14 14:25:37.785,-0.250,-0.125,1.141,1
2018-06-14 14:25:37.835,-0.172,-0.172,1.125,1
2018-06-14 14:25:37.885,-0.109,-0.203,1.125,1
2018-06-14 14:25:37.935,-0.062,-0.250,1.141,1
2018-06-14 14:25:37.985,0.062,-0.266,1.141,1
2018-06-14 14:25:38.035,0.156,-0.234,1.125,1
2018-06-14 14:25:38.085,0.234,-0.203,1.125,1
2018-06-14 14:25:38.135,0.375,-0.062,1.141,1
2018-06-14 14:25:38.185,0.375,0.016,1.141,1
2018-06-14 14:25:38.235,0.406,0.078,1.141,1
2018-06-14 14:25:38.285,0.406,0.141,1.141,1
2018-06-14 14:25:38.335,0.328,0.281,1.141,1
2018-06-14 14:25:38.385,0.250,0.344,1.125,1
2018-06-14 14:25:38.435,0.172,0.359,1.125,1
2018-06-14 14:25:38.485,0.125,0.375,1.109,1
2018-06-14 14:25:38.535,-0.109,0.344,1.141,1
2018-06-14 14:25:38.585,-0.172,0.297,1.141,1
2018-06-14 14:25:38.635,-0.234,0.219,1.125,1
2018-06-14 14:25:38.685,-0.266,0.141,1.125,1
2018-06-14 14:25:38.735,-0.281,0.062,1.141,1
2018-06-14 14:25:38.785,-0.281,-0.016,1.141,1
2018-06-14 14:25:38.835,-0.234,-0.094,1.141,1
2018-06-14 14:25:38.885,-0.078,-0.250,1.141,1
2018-06-14 14:25:38.935,0.016,-0.250,1.141,1
2018-06-14 14:25:38.985,0.047,-0.250,1.125,1
2018-06-14 14:25:39.035,0.141,-0.266,1.125,1
2018-06-14 14:25:39.085,0.281,-0.203,1.109,1
2018-06-14 14:25:39.135,0.391,-0.109,1.172,1
2018-06-14 14:25:39.185,0.375,-0.062,1.141,1
2018-06-14 14:25:39.235,0.375,0.156,1.125,1
2018-06-14 14:25:39.285,0.312,0.219,1.125,1
2018-06-14 14:25:39.335,0.344,0.219,1.109,1
2018-06-14 14:25:39.385,0.266,0.328,1.125,1
2018-06-14 14:25:39.435,0.141,0.391,1.141,1
2018-06-14 14:25:39.485,0.047,0.391,1.125,1
2018-06-14 14:25:39.535,0.016,0.375,1.125,1
2018-06-14 14:25:39.585,-0.203,0.281,1.141,1
2018-06-14 14:25:39.635,-0.250,0.188,1.125,1
2018-06-14 14:25:39.685,-0.266,0.109,1.109,1
2018-06-14 14:25:39.735,-0.281,0.047,1.125,1
2018-06-14 14:25:39.785,-0.266,-0.078,1.141,1
2018-06-14 14:25:39.835,-0.188,-0.141,1.125,1
2018-06-14 14:25:39.885,-0.141,-0.172,1.125,1
2018-06-14 14:25:39.935,0.000,-0.281,1.141,1
2018-06-14 14:25:39.985,0.109,-0.250,1.125,1
2018-06-14 14:25:40.035,0.188,-0.234,1.125,1
2018-06-14 14:25:40.085,0.266,-0.203,1.109,1
2018-06-14 14:25:40.135,0.375,-0.094,1.125,1
2018-06-14 14:25:40.185,0.391,-0.016,1.141,1
2018-06-14 14:25:40.235,0.406,0.094,1.141,1
2018-06-14 14:25:40.285,0.344,0.219,1.141,1
2018-06-14 14:25:40.335,0.266,0.312,1.125,1
2018-06-14 14:25:40.385,0.203,0.344,1.125,1
2018-06-14 14:25:40.435,0.188,0.375,1.141,1
2018-06-14 14:25:40.485,0.047,0.406,1.109,1
2018-06-14 14:25:40.535,-0.078,0.359,1.094,1
2018-06-14 14:25:40.585,-0.141,0.297,1.109,1
2018-06-14 14:25:40.635,-0.188,0.266,1.125,1
2018-06-14 14:25:40.685,-0.281,0.078,1.141,1
2018-06-14 14:25:40.735,-0.266,0.016,1.141,1
2018-06-14 14:25:40.785,-0.266,-0.031,1.125,1
2018-06-14 14:25:40.835,-0.219,-0.156,1.109,1
2018-06-14 14:25:40.885,-0.125,-0.234,1.141,1
2018-06-14 14:25:40.935,-0.016,-0.266,1.125,1
2018-06-14 14:25:40.985,0.047,-0.250,1.141,1
2018-06-14 14:25:41.035,0.234,-0.234,1.125,1
2018-06-14 14:25:41.085,0.297,-0.141,1.094,1
2018-06-14 14:25:41.135,0.359,-0.078,1.141,1
2018-06-14 14:25:41.185,0.406,0.000,1.156,1
2018-06-14 14:25:41.235,0.391,0.109,1.125,1
2018-06-14 14:25:41.285,0.359,0.188,1.141,1
2018-06-14 14:25:41.335,0.375,0.203,1.125,1
2018-06-14 14:25:41.385,0.156,0.375,1.125,1
2018-06-14 14:25:41.435,0.078,0.375,1.125,1
2018-06-14 14:25:41.485,0.031,0.375,1.156,1
2018-06-14 14:25:41.535,-0.047,0.359,1.094,1
2018-06-14 14:25:41.585,-0.172,0.297,1.141,1
2018-06-14 14:25:41.635,-0.234,0.250,1.172,1
2018-06-14 14:25:41.685,-0.250,0.156,1.125,1
2018-06-14 14:25:41.735,-0.281,-0.031,1.141,1
2018-06-14 14:25:41.785,-0.234,-0.109,1.125,1
2018-06-14 14:25:41.835,-0.188,-0.156,1.125,1
2018-06-14 14:25:41.885,-0.125,-0.234,1.141,1
2018-06-14 14:25:41.935,0.016,-0.266,1.125,1
2018-06-14 14:25:41.985,0.094,-0.266,1.141,1
2018-06-14 14:25:42.035,0.156,-0.250,1.125,1
2018-06-14 14:25:42.085,0.375,-0.125,1.156,1
2018-06-14 14:25:42.135,0.375,-0.031,1.141,1
2018-06-14 14:25:42.185,0.375,0.047,1.141,1
2018-06-14 14:25:42.235,0.406,0.078,1.156,1
2018-06-14 14:25:42.285,0.375,0.203,1.125,1
2018-06-14 14:25:42.335,0.312,0.281,1.125,1
2018-06-14 14:25:42.385,0.234,0.328,1.125,1
2018-06-14 14:25:42.435,0.062,0.391,1.125,1
2018-06-14 14:25:42.485,-0.047,0.375,1.141,1
2018-06-14 14:25:42.535,-0.125,0.328,1.172,1
2018-06-14 14:25:42.585,-0.141,0.297,1.109,1
2018-06-14 14:25:42.635,-0.234,0.203,1.125,1
2018-06-14 14:25:42.685,-0.266,0.109,1.156,1
2018-06-14 14:25:42.735,-0.281,0.078,1.156,1
2018-06-14 14:25:42.785,-0.281,-0.016,1.109,1
2018-06-14 14:25:42.835,-0.141,-0.203,1.141,1
2018-06-14 14:25:42.885,-0.109,-0.234,1.141,1
2018-06-14 14:25:42.935,-0.031,-0.266,1.125,1
2018-06-14 14:25:42.985,0.078,-0.281,1.141,1
2018-06-14 14:25:43.035,0.234,-0.234,1.125,1
2018-06-14 14:25:43.085,0.281,-0.172,1.109,1
2018-06-14 14:25:43.135,0.359,-0.109,1.172,1
2018-06-14 14:25:43.185,0.406,0.078,1.156,1
2018-06-14 14:25:43.235,0.344,0.156,1.125,1
2018-06-14 14:25:43.285,0.344,0.188,1.125,1
2018-06-14 14:25:43.335,0.312,0.281,1.125,1
2018-06-14 14:25:43.385,0.203,0.359,1.141,1
2018-06-14 14:25:43.435,0.125,0.375,1.125,1
2018-06-14 14:25:43.485,0.094,0.391,1.141,1
2018-06-14 14:25:43.535,-0.141,0.328,1.125,1
2018-06-14 14:25:43.585,-0.188,0.266,1.141,1
2018-06-14 14:25:43.635,-0.250,0.203,1.156,1
2018-06-14 14:25:43.685,-0.266,0.094,1.141,1
2018-06-14 14:25:43.735,-0.266,0.031,1.125,1
2018-06-14 14:25:43.785,-0.250,-0.062,1.141,1
2018-06-14 14:25:43.835,-0.219,-0.125,1.109,1
2018-06-14 14:25:43.885,-0.047,-0.266,1.125,1
2018-06-14 14:25:43.935,0.047,-0.266,1.125,1
2018-06-14 14:25:43.985,0.078,-0.266,1.125,1
2018-06-14 14:25:44.035,0.203,-0.266,1.141,1
2018-06-14 14:25:44.085,0.297,-0.156,1.078,1
2018-06-14 14:25:44.135,0.375,-0.078,1.125,1
2018-06-14 14:25:44.185,0.391,0.000,1.141,1
2018-06-14 14:25:44.235,0.375,0.172,1.141,1
2018-06-14 14:25:44.285,0.328,0.250,1.141,1
2018-06-14 14:25:44.335,0.281,0.297,1.125,1
2018-06-14 14:25:44.385,0.219,0.359,1.125,1
2018-06-14 14:25:44.435,0.094,0.406,1.141,1
2018-06-14 14:25:44.485,-0.016,0.375,1.141,1
2018-06-14 14:25:44.535,-0.078,0.328,1.094,1
2018-06-14 14:25:44.585,-0.219,0.250,1.156,1
2018-06-14 14:25:44.635,-0.266,0.156,1.125,1
2018-06-14 14:25:44.685,-0.266,0.094,1.141,1
2018-06-14 14:25:44.735,-0.297,0.031,1.156,1
2018-06-14 14:25:44.785,-0.266,-0.109,1.141,1
2018-06-14 14:25:44.835,-0.156,-0.188,1.125,1
2018-06-14 14:25:44.885,-0.109,-0.203,1.141,1
2018-06-14 14:25:44.935,-0.078,-0.234,1.125,1
