HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:26:39.294,-0.015,0.303,0.990,1
2018-06-14 14:26:39.314,-0.140,0.291,0.932,1
2018-06-14 14:26:39.334,-0.155,0.286,1.036,1
2018-06-14 14:26:39.354,-0.187,0.226,0.968,1
2018-06-14 14:26:39.375,-0.227,0.238,1.005,1
2018-06-14 14:26:39.394,-0.217,0.202,0.935,1
2018-06-14 14:26:39.415,-0.314,0.112,1.046,1
2018-06-14 14:26:39.435,-0.310,0.131,0.958,1
2018-06-14 14:26:39.455,-0.308,0.164,0.959,1
2018-06-14 14:26:39.475,-0.307,0.108,0.939,1
2018-06-14 14:26:39.494,-0.376,0.061,1.073,1
2018-06-14 14:26:39.514,-0.341,-0.082,1.040,1
2018-06-14 14:26:39.535,-0.308,-0.085,0.955,1
2018-06-14 14:26:39.555,-0.308,-0.155,0.999,1
2018-06-14 14:26:39.574,-0.266,-0.149,0.958,1
2018-06-14 14:26:39.595,-0.274,-0.176,1.021,1
2018-06-14 14:26:39.615,-0.225,-0.243,0.979,1
2018-06-14 14:26:39.634,-0.295,-0.177,0.976,1
2018-06-14 14:26:39.654,-0.267,-0.211,0.916,1
2018-06-14 14:26:39.675,-0.197,-0.313,0.999,1
2018-06-14 14:26:39.694,-0.054,-0.359,1.065,1
2018-06-14 14:26:39.715,-0.036,-0.327,1.010,1
2018-06-14 14:26:39.735,0.001,-0.341,1.027,1
2018-06-14 14:26:39.755,0.016,-0.336,1.029,1
2018-06-14 14:26:39.775,0.030,-0.317,1.005,1
2018-06-14 14:26:39.794,0.054,-0.297,0.925,1
2018-06-14 14:26:39.816,0.041,-0.333,0.950,1
2018-06-14 14:26:39.834,0.081,-0.371,0.984,1
2018-06-14 14:26:39.855,0.094,-0.364,0.985,1
2018-06-14 14:26:39.874,0.269,-0.218,0.998,1
2018-06-14 14:26:39.895,0.258,-0.244,0.987,1
2018-06-14 14:26:39.915,0.256,-0.165,1.037,1
2018-06-14 14:26:39.934,0.292,-0.109,0.949,1
2018-06-14 14:26:39.954,0.308,-0.088,0.961,1
2018-06-14 14:26:39.974,0.308,-0.040,1.063,1
2018-06-14 14:26:39.995,0.315,-0.006,0.996,1
2018-06-14 14:26:40.014,0.338,-0.068,0.947,1
2018-06-14 14:26:40.035,0.358,-0.013,0.997,1
2018-06-14 14:26:40.054,0.307,0.158,1.022,1
2018-06-14 14:26:40.075,0.223,0.155,1.027,1
2018-06-14 14:26:40.095,0.257,0.151,1.035,1
2018-06-14 14:26:40.115,0.240,0.120,0.975,1
2018-06-14 14:26:40.135,0.199,0.200,0.996,1
2018-06-14 14:26:40.155,0.163,0.217,0.992,1
2018-06-14 14:26:40.175,0.084,0.268,0.973,1
2018-06-14 14:26:40.195,0.220,0.275,1.003,1
2018-06-14 14:26:40.214,0.172,0.276,1.037,1
2018-06-14 14:26:40.235,-0.035,0.288,0.982,1
2018-06-14 14:26:40.255,-0.014,0.285,0.975,1
2018-06-14 14:26:40.275,-0.060,0.275,1.008,1
2018-06-14 14:26:40.294,-0.152,0.271,0.976,1
2018-06-14 14:26:40.315,-0.155,0.252,0.984,1
2018-06-14 14:26:40.335,-0.158,0.244,0.995,1
2018-06-14 14:26:40.355,-0.213,0.181,0.939,1
2018-06-14 14:26:40.374,-0.179,0.227,0.973,1
2018-06-14 14:26:40.395,-0.226,0.220,1.028,1
2018-06-14 14:26:40.414,-0.283,0.108,0.963,1
2018-06-14 14:26:40.435,-0.296,0.159,1.031,1
2018-06-14 14:26:40.455,-0.299,0.095,1.006,1
2018-06-14 14:26:40.474,-0.296,0.124,0.987,1
2018-06-14 14:26:40.494,-0.322,0.046,1.042,1
2018-06-14 14:26:40.515,-0.300,-0.034,1.002,1
2018-06-14 14:26:40.534,-0.334,0.045,0.977,1
2018-06-14 14:26:40.554,-0.388,-0.100,0.906,1
2018-06-14 14:26:40.575,-0.407,-0.122,1.037,1
2018-06-14 14:26:40.594,-0.303,-0.183,0.997,1
2018-06-14 14:26:40.614,-0.251,-0.287,0.978,1
2018-06-14 14:26:40.635,-0.240,-0.265,0.971,1
2018-06-14 14:26:40.654,-0.181,-0.238,0.916,1
2018-06-14 14:26:40.674,-0.158,-0.304,1.017,1
2018-06-14 14:26:40.695,-0.067,-0.322,0.974,1
2018-06-14 14:26:40.714,-0.092,-0.321,0.991,1
2018-06-14 14:26:40.734,-0.063,-0.340,0.949,1
2018-06-14 14:26:40.755,-0.086,-0.356,0.916,1
2018-06-14 14:26:40.774,0.100,-0.386,0.979,1
2018-06-14 14:26:40.795,0.114,-0.333,0.902,1
2018-06-14 14:26:40.815,0.090,-0.294,0.981,1
2018-06-14 14:26:40.834,0.188,-0.278,1.028,1
2018-06-14 14:26:40.854,0.202,-0.258,0.996,1
2018-06-14 14:26:40.875,0.220,-0.231,0.976,1
2018-06-14 14:26:40.894,0.250,-0.157,1.013,1
2018-06-14 14:26:40.915,0.247,-0.220,1.033,1
2018-06-14 14:26:40.935,0.235,-0.235,1.008,1
2018-06-14 14:26:40.954,0.290,-0.062,1.033,1
2018-06-14 14:26:40.974,0.315,-0.063,1.061,1
2018-06-14 14:26:40.994,0.339,-0.022,1.109,1
2018-06-14 14:26:41.014,0.289,-0.023,1.010,1
2018-06-14 14:26:41.034,0.325,-0.027,0.949,1
2018-06-14 14:26:41.055,0.330,0.108,1.011,1
2018-06-14 14:26:41.076,0.268,0.120,0.994,1
2018-06-14 14:26:41.095,0.324,0.175,0.999,1
2018-06-14 14:26:41.115,0.320,0.114,0.970,1
2018-06-14 14:26:41.134,0.185,0.230,0.985,1
2018-06-14 14:26:41.155,0.164,0.237,1.040,1
2018-06-14 14:26:41.174,0.090,0.247,1.003,1
2018-06-14 14:26:41.194,0.043,0.297,0.981,1
2018-06-14 14:26:41.215,0.054,0.283,0.985,1
2018-06-14 14:26:41.235,0.012,0.284,1.016,1
2018-06-14 14:26:41.255,-0.060,0.275,0.929,1
2018-06-14 14:26:41.275,-0.024,0.313,0.982,1
2018-06-14 14:26:41.295,-0.020,0.323,0.983,1
2018-06-14 14:26:41.314,-0.190,0.233,0.979,1
2018-06-14 14:26:41.335,-0.144,0.291,1.005,1
2018-06-14 14:26:41.355,-0.212,0.197,0.949,1
2018-06-14 14:26:41.374,-0.199,0.229,0.964,1
2018-06-14 14:26:41.395,-0.249,0.150,0.976,1
2018-06-14 14:26:41.415,-0.256,0.137,0.999,1
2018-06-14 14:26:41.435,-0.334,0.061,1.020,1
2018-06-14 14:26:41.455,-0.276,0.066,0.824,1
2018-06-14 14:26:41.475,-0.296,0.078,0.856,1
2018-06-14 14:26:41.494,-0.295,-0.039,0.878,1
2018-06-14 14:26:41.515,-0.331,-0.061,1.025,1
2018-06-14 14:26:41.535,-0.273,-0.079,0.990,1
2018-06-14 14:26:41.555,-0.234,-0.122,0.967,1
2018-06-14 14:26:41.575,-0.265,-0.124,0.924,1
2018-06-14 14:26:41.595,-0.314,-0.178,1.080,1
2018-06-14 14:26:41.614,-0.258,-0.194,1.004,1
2018-06-14 14:26:41.635,-0.247,-0.215,0.960,1
2018-06-14 14:26:41.654,-0.267,-0.237,0.931,1
2018-06-14 14:26:41.674,-0.173,-0.323,1.019,1
2018-06-14 14:26:41.695,-0.118,-0.341,1.011,1
2018-06-14 14:26:41.715,-0.017,-0.349,1.031,1
2018-06-14 14:26:41.734,-0.024,-0.346,1.014,1
2018-06-14 14:26:41.755,0.010,-0.336,1.028,1
2018-06-14 14:26:41.774,0.059,-0.333,1.010,1
2018-06-14 14:26:41.795,0.104,-0.303,1.034,1
2018-06-14 14:26:41.815,0.097,-0.317,0.944,1
2018-06-14 14:26:41.835,0.194,-0.327,1.013,1
2018-06-14 14:26:41.854,0.185,-0.320,0.999,1
2018-06-14 14:26:41.875,0.228,-0.247,0.926,1
2018-06-14 14:26:41.894,0.280,-0.263,0.947,1
2018-06-14 14:26:41.914,0.280,-0.188,1.038,1
2018-06-14 14:26:41.935,0.258,-0.160,1.003,1
2018-06-14 14:26:41.954,0.322,-0.095,0.943,1
2018-06-14 14:26:41.974,0.310,-0.026,0.991,1
2018-06-14 14:26:41.995,0.339,0.035,0.979,1
2018-06-14 14:26:42.015,0.308,0.015,0.975,1
2018-06-14 14:26:42.034,0.296,0.082,0.994,1
2018-06-14 14:26:42.055,0.296,0.127,1.003,1
2018-06-14 14:26:42.075,0.239,0.141,1.012,1
2018-06-14 14:26:42.095,0.252,0.131,0.989,1
2018-06-14 14:26:42.114,0.290,0.114,0.962,1
2018-06-14 14:26:42.135,0.241,0.186,0.988,1
2018-06-14 14:26:42.154,0.126,0.269,0.984,1
2018-06-14 14:26:42.175,0.115,0.306,0.966,1
2018-06-14 14:26:42.195,0.140,0.332,1.010,1
2018-06-14 14:26:42.214,0.092,0.320,1.024,1
2018-06-14 14:26:42.235,0.019,0.317,0.973,1
2018-06-14 14:26:42.255,-0.050,0.331,0.986,1
2018-06-14 14:26:42.274,-0.067,0.260,0.956,1
2018-06-14 14:26:42.294,-0.126,0.279,1.004,1
2018-06-14 14:26:42.315,-0.087,0.273,0.981,1
2018-06-14 14:26:42.335,-0.160,0.247,0.985,1
2018-06-14 14:26:42.354,-0.211,0.201,0.963,1
2018-06-14 14:26:42.375,-0.234,0.171,0.959,1
2018-06-14 14:26:42.395,-0.258,0.167,0.984,1
2018-06-14 14:26:42.417,-0.310,0.113,0.929,1
2018-06-14 14:26:42.435,-0.303,0.137,0.992,1
2018-06-14 14:26:42.455,-0.299,0.001,0.937,1
2018-06-14 14:26:42.475,-0.309,0.053,1.003,1
2018-06-14 14:26:42.495,-0.335,0.118,1.045,1
2018-06-14 14:26:42.514,-0.325,-0.073,1.081,1
2018-06-14 14:26:42.535,-0.333,-0.006,0.992,1
2018-06-14 14:26:42.555,-0.327,-0.099,0.930,1
2018-06-14 14:26:42.574,-0.319,-0.204,1.015,1
2018-06-14 14:26:42.594,-0.206,-0.187,0.924,1
2018-06-14 14:26:42.615,-0.194,-0.244,1.006,1
2018-06-14 14:26:42.634,-0.201,-0.241,0.956,1
2018-06-14 14:26:42.654,-0.255,-0.202,1.002,1
2018-06-14 14:26:42.675,-0.211,-0.251,0.948,1
2018-06-14 14:26:42.694,-0.103,-0.326,1.050,1
2018-06-14 14:26:42.715,-0.075,-0.333,1.105,1
2018-06-14 14:26:42.735,-0.121,-0.338,0.997,1
2018-06-14 14:26:42.754,0.003,-0.396,1.011,1
2018-06-14 14:26:42.774,0.000,-0.326,1.043,1
2018-06-14 14:26:42.795,0.111,-0.327,0.956,1
2018-06-14 14:26:42.814,0.090,-0.284,0.925,1
2018-06-14 14:26:42.835,0.127,-0.328,1.024,1
2018-06-14 14:26:42.855,0.179,-0.321,1.038,1
2018-06-14 14:26:42.875,0.213,-0.237,0.936,1
2018-06-14 14:26:42.894,0.324,-0.185,0.954,1
2018-06-14 14:26:42.914,0.336,-0.164,1.003,1
2018-06-14 14:26:42.934,0.314,-0.167,0.980,1
2018-06-14 14:26:42.954,0.299,-0.097,0.987,1
2018-06-14 14:26:42.975,0.262,-0.024,0.976,1
2018-06-14 14:26:42.994,0.319,-0.002,1.060,1
2018-06-14 14:26:43.015,0.303,-0.002,1.075,1
2018-06-14 14:26:43.035,0.306,-0.006,1.002,1
2018-06-14 14:26:43.054,0.323,0.089,1.058,1
2018-06-14 14:26:43.075,0.303,0.153,1.022,1
2018-06-14 14:26:43.095,0.254,0.169,1.038,1
2018-06-14 14:26:43.115,0.291,0.141,1.014,1
2018-06-14 14:26:43.135,0.200,0.227,1.011,1
2018-06-14 14:26:43.155,0.159,0.221,1.010,1
2018-06-14 14:26:43.174,0.078,0.258,0.994,1
2018-06-14 14:26:43.195,0.148,0.264,0.991,1
2018-06-14 14:26:43.215,0.159,0.292,0.996,1
2018-06-14 14:26:43.234,-0.009,0.301,1.007,1
2018-06-14 14:26:43.255,-0.069,0.281,0.940,1
2018-06-14 14:26:43.275,-0.074,0.290,0.923,1
2018-06-14 14:26:43.294,-0.118,0.306,1.004,1
2018-06-14 14:26:43.316,-0.190,0.239,0.978,1
2018-06-14 14:26:43.334,-0.183,0.234,0.983,1
2018-06-14 14:26:43.356,-0.206,0.236,0.983,1
2018-06-14 14:26:43.374,-0.233,0.189,0.954,1
2018-06-14 14:26:43.395,-0.193,0.213,0.982,1
2018-06-14 14:26:43.414,-0.264,0.217,1.039,1
2018-06-14 14:26:43.435,-0.357,0.091,1.037,1
2018-06-14 14:26:43.455,-0.312,0.056,0.957,1
2018-06-14 14:26:43.475,-0.303,0.060,0.922,1
2018-06-14 14:26:43.495,-0.309,-0.055,0.883,1
2018-06-14 14:26:43.515,-0.321,0.001,0.982,1
2018-06-14 14:26:43.534,-0.321,-0.097,1.065,1
2018-06-14 14:26:43.555,-0.299,-0.088,0.934,1
2018-06-14 14:26:43.574,-0.356,-0.110,0.988,1
2018-06-14 14:26:43.594,-0.350,-0.186,1.081,1
2018-06-14 14:26:43.615,-0.330,-0.225,1.071,1
2018-06-14 14:26:43.634,-0.248,-0.290,1.028,1
2018-06-14 14:26:43.654,-0.213,-0.264,0.964,1
2018-06-14 14:26:43.675,-0.101,-0.304,0.924,1
2018-06-14 14:26:43.694,-0.084,-0.321,0.942,1
2018-06-14 14:26:43.714,-0.026,-0.328,0.974,1
2018-06-14 14:26:43.734,-0.004,-0.322,0.960,1
2018-06-14 14:26:43.754,-0.087,-0.317,0.970,1
2018-06-14 14:26:43.775,-0.074,-0.302,1.003,1
2018-06-14 14:26:43.794,0.079,-0.357,1.018,1
2018-06-14 14:26:43.815,0.115,-0.307,0.981,1
2018-06-14 14:26:43.835,0.230,-0.275,1.019,1
2018-06-14 14:26:43.854,0.245,-0.249,1.022,1
2018-06-14 14:26:43.875,0.239,-0.204,0.971,1
2018-06-14 14:26:43.895,0.250,-0.233,0.959,1
2018-06-14 14:26:43.915,0.297,-0.141,0.999,1
2018-06-14 14:26:43.935,0.226,-0.197,1.017,1
2018-06-14 14:26:43.954,0.294,-0.206,1.003,1
2018-06-14 14:26:43.974,0.296,-0.054,1.033,1
2018-06-14 14:26:43.995,0.329,0.014,1.048,1
2018-06-14 14:26:44.014,0.286,-0.019,1.054,1
2018-06-14 14:26:44.034,0.325,0.099,0.924,1
2018-06-14 14:26:44.055,0.337,0.063,1.009,1
2018-06-14 14:26:44.074,0.284,0.125,1.021,1
2018-06-14 14:26:44.095,0.242,0.167,1.010,1
2018-06-14 14:26:44.115,0.296,0.160,1.049,1
2018-06-14 14:26:44.134,0.307,0.132,1.022,1
2018-06-14 14:26:44.155,0.157,0.226,0.992,1
2018-06-14 14:26:44.175,0.055,0.291,0.948,1
2018-06-14 14:26:44.194,0.076,0.299,0.974,1
2018-06-14 14:26:44.214,0.004,0.313,0.991,1
2018-06-14 14:26:44.235,0.002,0.294,0.948,1
2018-06-14 14:26:44.254,-0.047,0.337,1.020,1
2018-06-14 14:26:44.275,-0.092,0.236,0.925,1
2018-06-14 14:26:44.294,-0.099,0.268,1.008,1
2018-06-14 14:26:44.314,-0.126,0.265,0.985,1
2018-06-14 14:26:44.334,-0.124,0.268,1.003,1
2018-06-14 14:26:44.355,-0.182,0.205,0.976,1
2018-06-14 14:26:44.375,-0.260,0.144,0.971,1
2018-06-14 14:26:44.395,-0.229,0.191,0.991,1
2018-06-14 14:26:44.415,-0.277,0.116,0.993,1
2018-06-14 14:26:44.434,-0.292,0.112,1.017,1
2018-06-14 14:26:44.455,-0.271,0.155,0.912,1
2018-06-14 14:26:44.475,-0.322,0.130,0.963,1
2018-06-14 14:26:44.494,-0.331,0.042,0.929,1
2018-06-14 14:26:44.514,-0.388,0.001,1.128,1
2018-06-14 14:26:44.534,-0.325,-0.118,1.068,1
2018-06-14 14:26:44.554,-0.315,-0.090,0.976,1
2018-06-14 14:26:44.574,-0.314,-0.220,1.016,1
2018-06-14 14:26:44.595,-0.259,-0.213,0.954,1
2018-06-14 14:26:44.614,-0.235,-0.226,1.006,1
2018-06-14 14:26:44.635,-0.154,-0.288,0.971,1
2018-06-14 14:26:44.655,-0.160,-0.330,1.002,1
2018-06-14 14:26:44.674,-0.247,-0.238,0.927,1
2018-06-14 14:26:44.695,-0.105,-0.332,0.950,1
2018-06-14 14:26:44.715,-0.074,-0.341,1.001,1
2018-06-14 14:26:44.734,0.056,-0.321,1.003,1
2018-06-14 14:26:44.755,-0.002,-0.291,1.046,1
2018-06-14 14:26:44.775,-0.032,-0.347,0.933,1
2018-06-14 14:26:44.795,0.098,-0.312,1.050,1
2018-06-14 14:26:44.814,0.102,-0.297,0.958,1
2018-06-14 14:26:44.835,0.120,-0.309,0.985,1
2018-06-14 14:26:44.854,0.184,-0.328,1.055,1
2018-06-14 14:26:44.875,0.239,-0.295,0.961,1
2018-06-14 14:26:44.894,0.259,-0.253,0.964,1
2018-06-14 14:26:44.914,0.281,-0.159,1.069,1
2018-06-14 14:26:44.934,0.270,-0.132,1.055,1
2018-06-14 14:26:44.955,0.303,-0.132,1.015,1
2018-06-14 14:26:44.975,0.288,0.007,0.939,1
2018-06-14 14:26:44.994,0.309,0.006,0.960,1
2018-06-14 14:26:45.015,0.330,0.085,0.970,1
2018-06-14 14:26:45.034,0.337,-0.013,0.893,1
2018-06-14 14:26:45.054,0.322,0.051,0.948,1
2018-06-14 14:26:45.074,0.248,0.099,1.011,1
2018-06-14 14:26:45.094,0.275,0.196,1.031,1
2018-06-14 14:26:45.115,0.209,0.276,0.983,1
2018-06-14 14:26:45.135,0.229,0.244,0.953,1
2018-06-14 14:26:45.155,0.225,0.245,1.009,1
2018-06-14 14:26:45.175,0.071,0.288,0.984,1
2018-06-14 14:26:45.194,0.048,0.294,0.948,1
2018-06-14 14:26:45.217,0.010,0.358,0.992,1
2018-06-14 14:26:45.235,0.050,0.335,0.994,1
2018-06-14 14:26:45.255,-0.082,0.343,1.032,1
2018-06-14 14:26:45.277,-0.099,0.318,0.993,1
2018-06-14 14:26:45.295,-0.151,0.260,0.990,1
2018-06-14 14:26:45.315,-0.164,0.260,0.969,1
2018-06-14 14:26:45.334,-0.210,0.227,0.983,1
2018-06-14 14:26:45.355,-0.170,0.250,0.955,1
2018-06-14 14:26:45.375,-0.289,0.196,1.029,1
2018-06-14 14:26:45.395,-0.205,0.171,0.915,1
2018-06-14 14:26:45.415,-0.318,0.113,1.000,1
2018-06-14 14:26:45.435,-0.284,0.050,0.880,1
2018-06-14 14:26:45.454,-0.332,-0.004,0.975,1
2018-06-14 14:26:45.475,-0.291,0.003,0.930,1
2018-06-14 14:26:45.494,-0.318,-0.038,0.997,1
2018-06-14 14:26:45.515,-0.299,-0.000,0.945,1
2018-06-14 14:26:45.535,-0.321,-0.090,1.042,1
2018-06-14 14:26:45.555,-0.325,-0.123,0.984,1
2018-06-14 14:26:45.574,-0.255,-0.139,0.967,1
2018-06-14 14:26:45.594,-0.294,-0.183,0.936,1
2018-06-14 14:26:45.615,-0.267,-0.268,1.032,1
2018-06-14 14:26:45.634,-0.222,-0.296,1.092,1
2018-06-14 14:26:45.654,-0.127,-0.318,0.989,1
2018-06-14 14:26:45.675,-0.107,-0.340,1.027,1
2018-06-14 14:26:45.695,-0.087,-0.318,0.987,1
2018-06-14 14:26:45.715,-0.051,-0.322,0.997,1
2018-06-14 14:26:45.735,0.007,-0.328,1.075,1
2018-06-14 14:26:45.754,0.062,-0.278,1.025,1
2018-06-14 14:26:45.775,-0.014,-0.330,0.874,1
2018-06-14 14:26:45.795,0.081,-0.332,0.970,1
2018-06-14 14:26:45.814,0.140,-0.308,0.983,1
2018-06-14 14:26:45.835,0.229,-0.234,0.944,1
2018-06-14 14:26:45.854,0.225,-0.261,1.007,1
2018-06-14 14:26:45.874,0.310,-0.178,1.021,1
2018-06-14 14:26:45.895,0.266,-0.241,0.986,1
2018-06-14 14:26:45.915,0.308,-0.160,1.011,1
2018-06-14 14:26:45.935,0.304,-0.067,0.967,1
2018-06-14 14:26:45.955,0.326,-0.082,1.017,1
2018-06-14 14:26:45.974,0.320,-0.051,1.001,1
2018-06-14 14:26:45.994,0.270,0.030,0.945,1
2018-06-14 14:26:46.015,0.311,0.087,0.990,1
2018-06-14 14:26:46.034,0.274,0.130,1.005,1
2018-06-14 14:26:46.054,0.271,0.054,0.974,1
2018-06-14 14:26:46.074,0.284,0.068,1.016,1
2018-06-14 14:26:46.094,0.228,0.130,0.965,1
2018-06-14 14:26:46.115,0.162,0.292,1.004,1
2018-06-14 14:26:46.134,0.237,0.242,0.985,1
2018-06-14 14:26:46.155,0.206,0.279,1.014,1
2018-06-14 14:26:46.175,0.117,0.273,1.008,1
2018-06-14 14:26:46.194,0.078,0.265,1.007,1
2018-06-14 14:26:46.215,0.033,0.292,0.997,1
2018-06-14 14:26:46.234,0.044,0.300,0.979,1
2018-06-14 14:26:46.255,0.007,0.325,1.037,1
2018-06-14 14:26:46.275,-0.109,0.297,0.985,1
2018-06-14 14:26:46.294,-0.127,0.273,0.983,1
2018-06-14 14:26:46.315,-0.204,0.240,0.981,1
2018-06-14 14:26:46.335,-0.263,0.188,0.953,1
2018-06-14 14:26:46.354,-0.234,0.218,0.957,1
2018-06-14 14:26:46.375,-0.302,0.108,0.938,1
2018-06-14 14:26:46.394,-0.307,0.149,0.962,1
2018-06-14 14:26:46.414,-0.282,0.111,0.920,1
2018-06-14 14:26:46.434,-0.308,0.072,0.945,1
2018-06-14 14:26:46.455,-0.311,0.107,1.007,1
2018-06-14 14:26:46.474,-0.341,-0.028,1.030,1
2018-06-14 14:26:46.494,-0.335,-0.012,1.012,1
2018-06-14 14:26:46.515,-0.279,-0.041,1.043,1
2018-06-14 14:26:46.535,-0.325,-0.097,1.045,1
2018-06-14 14:26:46.555,-0.289,-0.166,1.013,1
2018-06-14 14:26:46.575,-0.241,-0.201,0.974,1
2018-06-14 14:26:46.594,-0.242,-0.201,0.920,1
2018-06-14 14:26:46.615,-0.286,-0.192,0.965,1
2018-06-14 14:26:46.635,-0.285,-0.230,0.965,1
2018-06-14 14:26:46.654,-0.163,-0.318,1.011,1
2018-06-14 14:26:46.674,-0.109,-0.368,1.034,1
2018-06-14 14:26:46.695,-0.078,-0.338,0.963,1
2018-06-14 14:26:46.714,-0.011,-0.366,0.978,1
2018-06-14 14:26:46.735,0.042,-0.361,0.952,1
2018-06-14 14:26:46.755,0.030,-0.287,0.981,1
2018-06-14 14:26:46.774,0.111,-0.342,0.976,1
2018-06-14 14:26:46.795,-0.002,-0.368,0.975,1
2018-06-14 14:26:46.814,0.037,-0.375,0.957,1
2018-06-14 14:26:46.835,0.166,-0.323,1.038,1
2018-06-14 14:26:46.854,0.229,-0.229,0.997,1
2018-06-14 14:26:46.875,0.315,-0.210,0.948,1
2018-06-14 14:26:46.894,0.340,-0.141,0.969,1
2018-06-14 14:26:46.915,0.296,-0.145,0.988,1
2018-06-14 14:26:46.935,0.304,-0.100,1.010,1
2018-06-14 14:26:46.954,0.312,-0.059,0.969,1
2018-06-14 14:26:46.975,0.305,-0.098,1.011,1
2018-06-14 14:26:46.995,0.288,-0.084,1.005,1
2018-06-14 14:26:47.014,0.352,0.119,1.045,1
2018-06-14 14:26:47.035,0.276,0.102,1.155,1
2018-06-14 14:26:47.054,0.218,0.081,1.054,1
2018-06-14 14:26:47.075,0.238,0.203,1.023,1
2018-06-14 14:26:47.094,0.228,0.145,0.985,1
2018-06-14 14:26:47.115,0.134,0.233,0.990,1
2018-06-14 14:26:47.134,0.136,0.238,0.995,1
2018-06-14 14:26:47.155,0.235,0.212,0.982,1
2018-06-14 14:26:47.175,0.242,0.242,1.035,1
2018-06-14 14:26:47.194,0.083,0.259,1.028,1
2018-06-14 14:26:47.215,0.035,0.261,0.960,1
2018-06-14 14:26:47.234,-0.026,0.322,1.013,1
2018-06-14 14:26:47.254,-0.101,0.294,0.995,1
2018-06-14 14:26:47.275,-0.083,0.320,0.964,1
2018-06-14 14:26:47.294,-0.181,0.247,0.976,1
2018-06-14 14:26:47.314,-0.160,0.270,0.982,1
2018-06-14 14:26:47.334,-0.157,0.264,0.965,1
2018-06-14 14:26:47.355,-0.232,0.237,1.018,1
2018-06-14 14:26:47.375,-0.188,0.297,1.051,1
2018-06-14 14:26:47.394,-0.308,0.116,1.057,1
2018-06-14 14:26:47.415,-0.280,0.143,0.999,1
2018-06-14 14:26:47.434,-0.342,0.078,1.038,1
2018-06-14 14:26:47.455,-0.307,0.006,0.909,1
2018-06-14 14:26:47.475,-0.335,-0.015,1.009,1
2018-06-14 14:26:47.494,-0.293,-0.022,0.931,1
2018-06-14 14:26:47.515,-0.338,-0.080,0.912,1
2018-06-14 14:26:47.535,-0.347,-0.063,0.956,1
2018-06-14 14:26:47.554,-0.386,-0.152,1.122,1
2018-06-14 14:26:47.575,-0.324,-0.147,1.048,1
2018-06-14 14:26:47.595,-0.269,-0.230,1.035,1
2018-06-14 14:26:47.614,-0.226,-0.251,0.986,1
2018-06-14 14:26:47.635,-0.201,-0.269,0.958,1
2018-06-14 14:26:47.655,-0.144,-0.303,1.020,1
2018-06-14 14:26:47.675,-0.058,-0.326,0.990,1
2018-06-14 14:26:47.695,-0.098,-0.325,0.985,1
2018-06-14 14:26:47.715,-0.098,-0.327,0.943,1
2018-06-14 14:26:47.734,-0.051,-0.369,0.955,1
2018-06-14 14:26:47.755,0.072,-0.370,1.001,1
2018-06-14 14:26:47.775,0.078,-0.320,1.078,1
2018-06-14 14:26:47.794,0.085,-0.323,0.966,1
2018-06-14 14:26:47.815,0.131,-0.327,0.985,1
2018-06-14 14:26:47.834,0.189,-0.312,1.034,1
2018-06-14 14:26:47.855,0.221,-0.237,0.975,1
2018-06-14 14:26:47.874,0.213,-0.237,0.963,1
2018-06-14 14:26:47.894,0.301,-0.188,0.987,1
2018-06-14 14:26:47.914,0.265,-0.251,1.104,1
2018-06-14 14:26:47.935,0.325,-0.087,1.025,1
2018-06-14 14:26:47.955,0.327,-0.061,1.012,1
2018-06-14 14:26:47.975,0.348,0.010,1.066,1
2018-06-14 14:26:47.995,0.298,0.043,1.026,1
2018-06-14 14:26:48.015,0.294,0.066,0.926,1
2018-06-14 14:26:48.034,0.281,0.136,0.975,1
2018-06-14 14:26:48.055,0.230,0.138,0.977,1
2018-06-14 14:26:48.075,0.270,0.188,1.007,1
2018-06-14 14:26:48.095,0.335,0.111,1.011,1
2018-06-14 14:26:48.114,0.151,0.263,0.983,1
2018-06-14 14:26:48.135,0.096,0.271,0.974,1
2018-06-14 14:26:48.154,0.102,0.284,0.996,1
2018-06-14 14:26:48.175,0.074,0.289,0.998,1
2018-06-14 14:26:48.194,0.110,0.273,0.987,1
2018-06-14 14:26:48.215,0.011,0.300,1.026,1
2018-06-14 14:26:48.235,0.027,0.318,0.957,1
2018-06-14 14:26:48.255,-0.070,0.327,0.921,1
2018-06-14 14:26:48.274,-0.046,0.352,0.982,1
2018-06-14 14:26:48.295,-0.121,0.286,0.978,1
2018-06-14 14:26:48.315,-0.117,0.321,1.064,1
2018-06-14 14:26:48.334,-0.206,0.188,0.948,1
2018-06-14 14:26:48.355,-0.231,0.213,0.974,1
2018-06-14 14:26:48.375,-0.225,0.220,0.979,1
2018-06-14 14:26:48.394,-0.348,0.081,1.059,1
2018-06-14 14:26:48.415,-0.274,0.079,0.938,1
2018-06-14 14:26:48.435,-0.293,0.103,0.959,1
2018-06-14 14:26:48.454,-0.310,0.053,0.910,1
2018-06-14 14:26:48.475,-0.311,0.012,0.932,1
2018-06-14 14:26:48.495,-0.306,-0.112,0.999,1
2018-06-14 14:26:48.514,-0.284,-0.091,0.901,1
2018-06-14 14:26:48.534,-0.318,-0.090,0.944,1
2018-06-14 14:26:48.555,-0.312,-0.170,0.986,1
2018-06-14 14:26:48.574,-0.337,-0.155,1.046,1
