HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:38.539,0.268,0.214,-1.095,1
2018-06-14 14:25:38.572,0.188,0.227,-0.991,1
2018-06-14 14:25:38.606,0.155,0.252,-0.978,1
2018-06-14 14:25:38.639,0.063,0.349,-1.043,1
2018-06-14 14:25:38.673,0.042,0.345,-0.996,1
2018-06-14 14:25:38.706,-0.021,0.366,-1.004,1
2018-06-14 14:25:38.740,-0.096,0.340,-1.026,1
2018-06-14 14:25:38.773,-0.134,0.315,-1.043,1
2018-06-14 14:25:38.807,-0.146,0.349,-1.035,1
2018-06-14 14:25:38.840,-0.255,0.265,-1.043,1
2018-06-14 14:25:38.874,-0.285,0.197,-1.047,1
2018-06-14 14:25:38.907,-0.343,0.139,-1.035,1
2018-06-14 14:25:38.941,-0.343,0.029,-1.052,1
2018-06-14 14:25:38.974,-0.339,-0.042,-1.086,1
2018-06-14 14:25:39.008,-0.314,-0.013,-1.043,1
2018-06-14 14:25:39.041,-0.322,-0.080,-1.052,1
2018-06-14 14:25:39.075,-0.255,-0.227,-1.112,1
2018-06-14 14:25:39.108,-0.205,-0.231,-1.103,1
2018-06-14 14:25:39.142,-0.155,-0.244,-1.073,1
2018-06-14 14:25:39.175,-0.075,-0.240,-0.931,1
2018-06-14 14:25:39.209,-0.042,-0.261,-1.224,1
2018-06-14 14:25:39.242,0.067,-0.248,-0.966,1
2018-06-14 14:25:39.275,0.100,-0.235,-1.073,1
2018-06-14 14:25:39.309,0.130,-0.223,-1.125,1
2018-06-14 14:25:39.342,0.159,-0.231,-1.065,1
2018-06-14 14:25:39.376,0.268,-0.218,-1.022,1
2018-06-14 14:25:39.409,0.305,0.013,-1.134,1
2018-06-14 14:25:39.443,0.314,0.000,-0.970,1
2018-06-14 14:25:39.476,0.335,0.147,-1.095,1
2018-06-14 14:25:39.510,0.234,0.134,-1.035,1
2018-06-14 14:25:39.543,0.276,0.185,-1.065,1
2018-06-14 14:25:39.577,0.188,0.252,-1.013,1
2018-06-14 14:25:39.610,0.176,0.286,-1.095,1
2018-06-14 14:25:39.644,0.080,0.349,-1.047,1
2018-06-14 14:25:39.677,0.013,0.345,-1.013,1
2018-06-14 14:25:39.711,0.008,0.324,-0.974,1
2018-06-14 14:25:39.744,-0.025,0.353,-1.095,1
2018-06-14 14:25:39.778,-0.146,0.336,-1.082,1
2018-06-14 14:25:39.811,-0.234,0.269,-0.987,1
2018-06-14 14:25:39.845,-0.264,0.235,-1.047,1
2018-06-14 14:25:39.878,-0.285,0.206,-1.056,1
2018-06-14 14:25:39.912,-0.343,0.206,-1.056,1
2018-06-14 14:25:39.945,-0.356,0.050,-1.073,1
2018-06-14 14:25:39.979,-0.381,-0.021,-1.112,1
2018-06-14 14:25:40.012,-0.326,-0.063,-1.013,1
2018-06-14 14:25:40.046,-0.326,-0.071,-1.073,1
2018-06-14 14:25:40.079,-0.234,-0.240,-1.095,1
2018-06-14 14:25:40.113,-0.201,-0.244,-1.022,1
2018-06-14 14:25:40.146,-0.084,-0.282,-0.991,1
2018-06-14 14:25:40.180,-0.080,-0.277,-1.125,1
2018-06-14 14:25:40.213,0.021,-0.277,-1.052,1
2018-06-14 14:25:40.247,0.021,-0.269,-1.065,1
2018-06-14 14:25:40.280,0.100,-0.256,-1.103,1
2018-06-14 14:25:40.314,0.159,-0.235,-1.043,1
